date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:33	20964/20964	---M--	200	added ('OK')	application/font-woff	etag:%2260dc4c37-51e4%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.woff	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.woff	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:33	128768/128768	---M--	200	added ('OK')	application/octet-stream	etag:%2260dc4c37-1f700%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.otf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.otf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:33	47308/47308	---M--	200	added ('OK')	application/octet-stream	etag:%2260dc4c37-b8cc%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.ttf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.ttf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:34	160993/160993	---M--	200	added ('OK')	image/svg+xml	etag:%2260dc4c37-274e1%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.svg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.svg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:34	18242/18242	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696695-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.eot?	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regulard41d.eot	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:34	91160/91160	---M--	200	added ('OK')	application/octet-stream	etag:%2260dc4c37-16418%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.otf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.otf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:35	23972/23972	---M--	200	added ('OK')	application/font-woff	etag:%2260dc4c37-5da4%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.woff	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.woff	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:35	60188/60188	---M--	200	added ('OK')	application/octet-stream	etag:%2260dc4c37-eb1c%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.ttf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Buenard-Regular.ttf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:35	587/587	---M--	200	added ('OK')	image/gif	etag:%2260dc4c37-24b%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/flag_india.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/flag_india.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:35	176/176	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-b0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedStates.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedStates.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:36	599/599	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-257%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedKingdom.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedKingdom.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:36	8883/8883	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-22b3%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedArabEmirates.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/UnitedArabEmirates.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:36	470/470	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-1d6%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Canadian.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Canadian.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:37	472/472	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-1d8%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/china.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/china.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:37	517/517	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-205%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/srilanka.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/srilanka.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:37	327/327	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-147%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/germanyflag.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/germanyflag.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:37	527/527	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-20f%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Hongkong.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Hongkong.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:38	1004/1004	---M--	200	added ('OK')	image/gif	etag:%2260dc4c37-3ec%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Singapore.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Singapore.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:38	373/373	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-175%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/nepal.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/nepal.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:38	504/504	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-1f8%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/bangladesh.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/bangladesh.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:38	334/334	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Aug%202022%2010:51:39%20GMT	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/flags.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/flags.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:39	673/673	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-2a1%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Australia.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Australia.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:39	569/569	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-239%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/kenya.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/kenya.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:39	314/314	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-13a%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Oman.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Oman.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:39	3184/3184	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-c70%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Pakistan.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Pakistan.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:40	1004/1004	---M--	200	added ('OK')	image/gif	etag:%2260dc4c37-3ec%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Malaysia.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/Malaysia.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:40	3176/3176	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-c68%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/nz.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/nz.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:40	852/852	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-354%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/israel.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/israel.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:41	168214/168214	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-29116%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/bg-reachus.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/bg-reachus.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:41	679/679	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-2a7%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/search.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/search.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:41	1633/1633	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-661%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/search.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/search.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:41	5140/5140	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-1414%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/track.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/track.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:41	4433/4433	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-1151%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/ebook.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/ebook.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:42	644058/644058	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-9d3da%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/services.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/services.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:43	831587/831587	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-cb063%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/spclofrbg.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/spclofrbg.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:43	215886/215886	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-34b4e%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/track-banner.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/track-banner.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:43	635983/635983	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-9b44f%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/network_banner.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/network_banner.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:44	632379/632379	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-9a63b%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/aboutusbanner.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/aboutusbanner.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:44	85718/85718	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-14ed6%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/kyc.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/kyc.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:44	154334/154334	---M--	200	added ('OK')	image/jpeg	etag:%2260dc4c37-25ade%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/careers.jpg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/careers.jpg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:45	1405/1405	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-57d%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/home_white_logo.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/home_white_logo.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:45	4420/4420	---M--	200	added ('OK')	image/png	etag:%2260dc4c36-1144%22	https://usa.dtdc.com/sites/all/themes/dtdc/images/title_border.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/themes/dtdc/images/title_border.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:45	336/336	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Aug%202022%2010:51:46%20GMT	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/booked2.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/booked2.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:45	16715/16715	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-414b%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/controls.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/controls.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:46	18234/18234	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696706-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.eot	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.eot	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:46	18236/18236	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696707-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.woff	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.woff	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:46	18234/18234	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696707-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.ttf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.ttf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:47	18234/18234	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696707-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.svg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/ROBOTO-LIGHT.svg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:47	18236/18236	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696708-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.eot	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.eot	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:48	18238/18238	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696708-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.woff	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.woff	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:48	18236/18236	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696709-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.ttf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.ttf	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
11:51:49	18236/18236	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696709-0%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.svg	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/segoe-ui-bold.svg	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
